file,folder,path,bytes,modified,nVariables,variable_names,has_formal,has_X,has_F,has_Tsolutions,has_Tsummary,has_Tbounds,has_Tgaopts,has_population_scores,load_status,error_message,article_value
MINREP_POST_TSOLUTION_FIX2_v96z.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\traceability,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\traceability\MINREP_POST_TSOLUTION_FIX2_v96z.mat,2853,30-jun.-2026 12:22:12,8,"Tchecks, backupPath, checksCsv, decision, diagnosis, fixMat, next_step, postPath",0,0,0,0,0,0,0,0,OK,,Seed replication / robustness trace.
INSPECT_MINREP_FORMAL_STRUCT_v96z_diag1.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\traceability,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\traceability\INSPECT_MINREP_FORMAL_STRUCT_v96z_diag1.mat,4421,30-jun.-2026 12:14:32,11,"Tchecks, Tscan, decision, diagMat, diagnosis, next_step, outMat, reportMd, runDir, runMat, scanCsv",0,0,0,0,0,0,0,0,OK,,Seed replication / robustness trace.
MINREP_POST_EXTRACT_XF_FIX1_v96z.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\traceability,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\traceability\MINREP_POST_EXTRACT_XF_FIX1_v96z.mat,2786,30-jun.-2026 12:07:38,8,"Tchecks, backupPath, checksCsv, decision, diagnosis, fixMat, next_step, postPath",0,0,0,0,0,0,0,0,OK,,Seed replication / robustness trace.
MINREP_R3_seed_61003_formal_output.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\runs\MINREP_SEED_CONTROLLED_RUN_v96z_20260628_024351\R3,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\runs\MINREP_SEED_CONTROLLED_RUN_v96z_20260628_024351\R3\MINREP_R3_seed_61003_formal_output.mat,18516,30-jun.-2026 05:51:59,6,"RngAfter, RngBefore, elapsed, formal, repID, seed",1,0,0,0,0,0,0,0,OK,,Seed replication / robustness trace.
MINREP_SEED_CONTROLLED_RUN_v96z.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\runs\MINREP_SEED_CONTROLLED_RUN_v96z_20260628_024351,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\runs\MINREP_SEED_CONTROLLED_RUN_v96z_20260628_024351\MINREP_SEED_CONTROLLED_RUN_v96z.mat,35438,30-jun.-2026 05:51:59,14,"RepOutputs, RngAfter, RngBefore, Tchecks, Treplicates, base_has_gamultiobj, base_has_rng_call, confirm_execute, decision, diagnosis, next_step, runDir, totalElapsed_h, totalElapsed_s",0,0,0,0,0,0,0,0,OK,,Seed replication / robustness trace.
TRIOBJECTIVE_FORMAL_GA_v96m.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\triobjective_formal_ga_v96m\TRIOBJECTIVE_FORMAL_GA_v96m_20260629_073909\mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\triobjective_formal_ga_v96m\TRIOBJECTIVE_FORMAL_GA_v96m_20260629_073909\mat\TRIOBJECTIVE_FORMAL_GA_v96m.mat,17778,30-jun.-2026 05:51:58,44,"F, Tchecks, Tpreflight, Treference, Trun, Tsolutions, Tsource, X, confirm_execute, designDir, diagnosis, exitflag, formalDir, formalFlags, lb, maxGen, modeFormal, nvars, objective_v628b, objective_v95j, objective_v96j_fix1, outChecksCsv, outMat, outMd, outPreflightCsv, outRawMat, outReferenceCsv, outRunCsv, outSolutionsCsv, outSourceCsv, outTxt, output, popSize, population, referenceMode, run_error, run_status, runtime_s, scores, ub, wrapper_v10, wrapper_v17, wrapper_v18, x_selected",0,1,1,1,0,0,0,1,OK,,Optimization/front data candidate.
TRIOBJECTIVE_FORMAL_GA_v96m_raw.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\triobjective_formal_ga_v96m\TRIOBJECTIVE_FORMAL_GA_v96m_20260629_073909\mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\triobjective_formal_ga_v96m\TRIOBJECTIVE_FORMAL_GA_v96m_20260629_073909\mat\TRIOBJECTIVE_FORMAL_GA_v96m_raw.mat,10235,30-jun.-2026 05:50:51,15,"F, X, exitflag, lb, maxGen, modeFormal, opts, output, popSize, population, run_error, run_status, runtime_s, scores, ub",0,1,1,0,0,0,0,1,OK,,Optimization/front data candidate.
MINREP_R2_seed_61002_formal_output.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\runs\MINREP_SEED_CONTROLLED_RUN_v96z_20260628_024351\R2,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\runs\MINREP_SEED_CONTROLLED_RUN_v96z_20260628_024351\R2\MINREP_R2_seed_61002_formal_output.mat,15803,29-jun.-2026 08:39:01,6,"RngAfter, RngBefore, elapsed, formal, repID, seed",1,0,0,0,0,0,0,0,OK,,Seed replication / robustness trace.
TRIOBJECTIVE_FORMAL_GA_v96m.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\triobjective_formal_ga_v96m\TRIOBJECTIVE_FORMAL_GA_v96m_20260628_142538\mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\triobjective_formal_ga_v96m\TRIOBJECTIVE_FORMAL_GA_v96m_20260628_142538\mat\TRIOBJECTIVE_FORMAL_GA_v96m.mat,17788,29-jun.-2026 08:39:00,44,"F, Tchecks, Tpreflight, Treference, Trun, Tsolutions, Tsource, X, confirm_execute, designDir, diagnosis, exitflag, formalDir, formalFlags, lb, maxGen, modeFormal, nvars, objective_v628b, objective_v95j, objective_v96j_fix1, outChecksCsv, outMat, outMd, outPreflightCsv, outRawMat, outReferenceCsv, outRunCsv, outSolutionsCsv, outSourceCsv, outTxt, output, popSize, population, referenceMode, run_error, run_status, runtime_s, scores, ub, wrapper_v10, wrapper_v17, wrapper_v18, x_selected",0,1,1,1,0,0,0,1,OK,,Optimization/front data candidate.
TRIOBJECTIVE_FORMAL_GA_v96m_raw.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\triobjective_formal_ga_v96m\TRIOBJECTIVE_FORMAL_GA_v96m_20260628_142538\mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\triobjective_formal_ga_v96m\TRIOBJECTIVE_FORMAL_GA_v96m_20260628_142538\mat\TRIOBJECTIVE_FORMAL_GA_v96m_raw.mat,10235,29-jun.-2026 08:38:05,15,"F, X, exitflag, lb, maxGen, modeFormal, opts, output, popSize, population, run_error, run_status, runtime_s, scores, ub",0,1,1,0,0,0,0,1,OK,,Optimization/front data candidate.
MINREP_R1_seed_61001_formal_output.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\runs\MINREP_SEED_CONTROLLED_RUN_v96z_20260628_024351\R1,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\runs\MINREP_SEED_CONTROLLED_RUN_v96z_20260628_024351\R1\MINREP_R1_seed_61001_formal_output.mat,13261,28-jun.-2026 15:25:30,6,"RngAfter, RngBefore, elapsed, formal, repID, seed",1,0,0,0,0,0,0,0,OK,,Seed replication / robustness trace.
TRIOBJECTIVE_FORMAL_GA_v96m.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\triobjective_formal_ga_v96m\TRIOBJECTIVE_FORMAL_GA_v96m_20260628_024401\mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\triobjective_formal_ga_v96m\TRIOBJECTIVE_FORMAL_GA_v96m_20260628_024401\mat\TRIOBJECTIVE_FORMAL_GA_v96m.mat,17787,28-jun.-2026 15:25:30,44,"F, Tchecks, Tpreflight, Treference, Trun, Tsolutions, Tsource, X, confirm_execute, designDir, diagnosis, exitflag, formalDir, formalFlags, lb, maxGen, modeFormal, nvars, objective_v628b, objective_v95j, objective_v96j_fix1, outChecksCsv, outMat, outMd, outPreflightCsv, outRawMat, outReferenceCsv, outRunCsv, outSolutionsCsv, outSourceCsv, outTxt, output, popSize, population, referenceMode, run_error, run_status, runtime_s, scores, ub, wrapper_v10, wrapper_v17, wrapper_v18, x_selected",0,1,1,1,0,0,0,1,OK,,Optimization/front data candidate.
TRIOBJECTIVE_FORMAL_GA_v96m_raw.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\triobjective_formal_ga_v96m\TRIOBJECTIVE_FORMAL_GA_v96m_20260628_024401\mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\triobjective_formal_ga_v96m\TRIOBJECTIVE_FORMAL_GA_v96m_20260628_024401\mat\TRIOBJECTIVE_FORMAL_GA_v96m_raw.mat,10235,28-jun.-2026 15:24:47,15,"F, X, exitflag, lb, maxGen, modeFormal, opts, output, popSize, population, run_error, run_status, runtime_s, scores, ub",0,1,1,0,0,0,0,1,OK,,Optimization/front data candidate.
SEED_CONTROLLED_MINREP_RUNNER_FIX1_v96z_minrep.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\traceability,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\traceability\SEED_CONTROLLED_MINREP_RUNNER_FIX1_v96z_minrep.mat,3032,28-jun.-2026 03:37:37,9,"Tchecks, backupPath, checksCsv, decision, diagnosis, fixMat, nApplied, next_step, runnerPath",0,0,0,0,0,0,0,0,OK,,Seed replication / robustness trace.
SEED_CONTROLLED_REPLICATION_RUNNER_RUNPREP_v96z_minrep.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\traceability,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\traceability\SEED_CONTROLLED_REPLICATION_RUNNER_RUNPREP_v96z_minrep.mat,27585,28-jun.-2026 03:29:14,31,"Criteria, D, H2type, Rep, RunnerAudit, Tchecks, approvalPath, articleProtocolsDir, articleReviewDir, articleRoot, articleTablesDir, articleTraceDir, auditCsv, baseRunnerPath, base_has_confirm_execute, base_has_gamultiobj, base_has_mode_hybrid, base_has_rng_call, checksCsv, commandMd, decision, diagnosis, minrepMat, next_step, productionDir, reportMd, reportTxt, rootDir, runnerPath, runprepMat, totalExpectedRuntime_h",0,0,0,0,0,0,0,0,OK,,Seed replication / robustness trace.
MINIMAL_SEED_REPLICATION_DESIGN_v96z_minrep.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\traceability,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\06_manuscript\article_Q1\traceability\MINIMAL_SEED_REPLICATION_DESIGN_v96z_minrep.mat,22981,28-jun.-2026 03:19:26,34,"Criteria, DesignDecision, G, H2type, Rep, Tchecks, articleProtocolsDir, articleReviewDir, articleRoot, articleTablesDir, articleTraceDir, baseFunccount, baseMaxGenerations, basePopulationSize, baseRuntime_h, checksCsv, criteriaCsv, decision, decisionCsv, diagnosis, gauditMat, h2typeCsv, manuscriptRoot, minrepMat, next_step, protocolMd, protocolTxt, repCsv, reportMd, reportTxt, rootDir, runStubPath, thesisRoot, totalExpectedRuntime_h",0,0,0,0,0,0,0,0,OK,,Seed replication / robustness trace.
FINAL_SPANISH_THESIS_RESULTS_SECTION_v96v_ES.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\final_spanish_thesis_results_section_v96v_ES\FINAL_SPANISH_THESIS_RESULTS_SECTION_v96v_ES_20260628_013217\mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\final_spanish_thesis_results_section_v96v_ES\FINAL_SPANISH_THESIS_RESULTS_SECTION_v96v_ES_20260628_013217\mat\FINAL_SPANISH_THESIS_RESULTS_SECTION_v96v_ES.mat,29360,28-jun.-2026 02:32:17,35,"T, Tcaptions, Tchanges, Tchecks, TeditorialDecisions, TfinalFigures, TfinalSummary, TfinalValues, Tkey, TkeyThesis, Trecommended, Tsummary, closeMd, decision, diagnosis, finalText, logsDir, matDir, mdDir, next_step, outChecksCsv, outCloseMd, outDir, outFinalFiguresCsv, outFinalMd, outFinalTxt, outFinalValuesCsv, outKeyThesisCsv, outMat, pkgDir, pkgMat, reviewDir, reviewMat, tablesDir, txtDir",0,0,0,0,1,0,0,0,OK,,Optimization/front data candidate.
EDITORIAL_RESULTS_SECTION_REVIEW_v96u.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\editorial_results_section_review_v96u\EDITORIAL_RESULTS_SECTION_REVIEW_v96u_20260628_012520\mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\editorial_results_section_review_v96u\EDITORIAL_RESULTS_SECTION_REVIEW_v96u_20260628_012520\mat\EDITORIAL_RESULTS_SECTION_REVIEW_v96u.mat,20116,28-jun.-2026 02:25:20,33,"Tcaptions, Tchanges, Tchecks, TchecksDraft, TeditorialDecisions, Tfigures, TmanuscriptValues, decision, diagnosis, draftDir, draftMat, draftMd, draftTxt, fix2Mat, fix2_diagnosis, fix2_found, logsDir, manuscriptText, matDir, mdDir, next_step, outCaptionsCsv, outChangesCsv, outChecksCsv, outDir, outEditorialDecisionsCsv, outMat, outReviewMd, outReviewTxt, outSpanishMd, outSpanishTxt, tablesDir, txtDir",0,0,0,0,0,0,0,0,OK,,Optimization/front data candidate.
MANUSCRIPT_RESULTS_SECTION_DRAFT_v96t_fix2.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\manuscript_results_section_draft_v96t\MANUSCRIPT_RESULTS_SECTION_DRAFT_v96t_20260628_011222\traceability_fix2\mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\manuscript_results_section_draft_v96t\MANUSCRIPT_RESULTS_SECTION_DRAFT_v96t_20260628_011222\traceability_fix2\mat\MANUSCRIPT_RESULTS_SECTION_DRAFT_v96t_fix2.mat,6838,28-jun.-2026 02:19:32,33,"Tchecks, TzipTrace, countPass, decision, diagnosis, diagnosisPass, draftDir, draftMat, expectedCount, expectedTotalSizeBytes, finalZipPath, finalZipSizeBytes, fix2Diagnosis, fix2Dir, fix2Mat, fix2Verified, fix2VerifiedByMat, fixDir, next_step, outChecksCsv, outMat, outMd, outZipTraceCsv, pkgDir, sizePass, verifiedCount, verifiedTotalSizeBytes, zf2_12_pass, zf2_13_pass, zf2_14_pass, zf2_15_pass, zipExistsNow, zipSizePlausible",0,0,0,0,0,0,0,0,OK,,Optimization/front data candidate.
MANUSCRIPT_RESULTS_SECTION_DRAFT_v96t_fix1.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\manuscript_results_section_draft_v96t\MANUSCRIPT_RESULTS_SECTION_DRAFT_v96t_20260628_011222\traceability_fix1\mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\manuscript_results_section_draft_v96t\MANUSCRIPT_RESULTS_SECTION_DRAFT_v96t_20260628_011222\traceability_fix1\mat\MANUSCRIPT_RESULTS_SECTION_DRAFT_v96t_fix1.mat,6360,28-jun.-2026 02:15:40,28,"Tchecks, TzipTrace, countPass, decision, diagnosis, diagnosisPass, draftDir, draftMat, expectedCount, expectedTotalSizeBytes, finalZipPath, finalZipSizeBytes, fix2Diagnosis, fix2Dir, fix2Mat, fix2Verified, fixDir, next_step, outChecksCsv, outMat, outMd, outZipTraceCsv, pkgDir, sizePass, verifiedCount, verifiedTotalSizeBytes, zipExists, zipSizePlausible",0,0,0,0,0,0,0,0,OK,,Optimization/front data candidate.
MANUSCRIPT_RESULTS_SECTION_DRAFT_v96t.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\manuscript_results_section_draft_v96t\MANUSCRIPT_RESULTS_SECTION_DRAFT_v96t_20260628_011222\mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\manuscript_results_section_draft_v96t\MANUSCRIPT_RESULTS_SECTION_DRAFT_v96t_20260628_011222\mat\MANUSCRIPT_RESULTS_SECTION_DRAFT_v96t.mat,16829,28-jun.-2026 02:12:22,27,"T, Tchecks, Tfigures, TfinalSummary, Tkey, TmanuscriptValues, Trecommended, Tsummary, decision, diagnosis, fix2_found, fix2_zip, fix2_zip_size, logsDir, matDir, mdDir, next_step, outChecksCsv, outDir, outFiguresCsv, outMd, outTxt, outValuesCsv, pkgDir, pkgMat, tablesDir, txtDir",0,0,0,0,1,0,0,0,OK,,Optimization/front data candidate.
FINAL_RESULTS_PACKAGE_ZIP_REPAIR_v96s_fix2.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\final_results_package_with_fig4_v96s\FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s_20260628_004748\package\zip_repair_fix2,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\final_results_package_with_fig4_v96s\FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s_20260628_004748\package\zip_repair_fix2\FINAL_RESULTS_PACKAGE_ZIP_REPAIR_v96s_fix2.mat,11698,28-jun.-2026 02:05:31,36,"Tchecks, Tpayload, Tsource, Tverify, cmdoutPS, cmdoutVerifyPS, decision, diagnosis, expectedCount, expectedTotalSizeBytes, finalZipPath, finalZipSizeBytes, logsDir, next_step, outChecksCsv, outMat, outMd, outPayloadCsv, outSourceCsv, outVerifyCsv, pkgDir, pkgMat, repairDir, repairZipDir, requiredFiles, shortBaseDir, shortPayloadDir, shortVerifyDir, shortZipDir, shortZipPath, statusPS, statusVerifyPS, tablesRepairDir, verifiedCount, verifiedTotalSizeBytes, zipSizeBytesShort",0,0,0,0,0,0,0,0,OK,,Optimization/front data candidate.
FINAL_RESULTS_PACKAGE_ZIP_REPAIR_v96s_fix1.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\final_results_package_with_fig4_v96s\FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s_20260628_004748\package\zip_repair_fix1,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\final_results_package_with_fig4_v96s\FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s_20260628_004748\package\zip_repair_fix1\FINAL_RESULTS_PACKAGE_ZIP_REPAIR_v96s_fix1.mat,12406,28-jun.-2026 02:00:55,32,"Tchecks, Tpayload, Tsource, Tverify, decision, diagnosis, expectedCount, expectedTotalSizeBytes, next_step, outChecksCsv, outMat, outMd, outPayloadCsv, outSourceCsv, outVerifyCsv, payloadFiles, pkgDir, pkgMat, repairDir, repairPayloadDir, repairZipDir, requiredFiles, unzip_ok, verifiedCount, verifiedFiles, verifiedSizeBytes, verified_count_ok, verified_size_ok, verifyDir, zipPath, zipSizeBytes, zip_created",0,0,0,0,0,0,0,0,OK,,Optimization/front data candidate.
FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\final_results_package_with_fig4_v96s\FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s_20260628_004748\mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\final_results_package_with_fig4_v96s\FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s_20260628_004748\mat\FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s.mat,21268,28-jun.-2026 01:47:49,45,"T, TchecksFinal, TfinalSummary, Tkey, TnarrSummary, Trecommended, Tsummary, copiedFig, copiedPdf, copiedPng, decision, diagnosis, fig4Diagnosis, fig4Dir, fig4Mat, figuresDir, matDir, mdDir, narrDir, narrMat, next_step, outAllSolutionsCsv, outChecksCsv, outChecksFinalCsv, outDictumMd, outDictumTxt, outDir, outFinalSummaryCsv, outKeySolutionsCsv, outNarrChecksCsv, outNarrMd, outNarrSummaryCsv, outNarrTxt, outReadmeMd, outReadmeTxt, packageDir, payloadDir, payloadFiles, tablesDir, txtDir, zipDir, zipPath, zipSizeBytes, zip_created, zip_verified",0,0,0,0,1,0,0,0,OK,,Optimization/front data candidate.
FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\final_results_package_with_fig4_v96s\FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s_20260628_004748\package\zip_repair_fix1\payload\mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\final_results_package_with_fig4_v96s\FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s_20260628_004748\package\zip_repair_fix1\payload\mat\FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s.mat,21268,28-jun.-2026 01:47:49,45,"T, TchecksFinal, TfinalSummary, Tkey, TnarrSummary, Trecommended, Tsummary, copiedFig, copiedPdf, copiedPng, decision, diagnosis, fig4Diagnosis, fig4Dir, fig4Mat, figuresDir, matDir, mdDir, narrDir, narrMat, next_step, outAllSolutionsCsv, outChecksCsv, outChecksFinalCsv, outDictumMd, outDictumTxt, outDir, outFinalSummaryCsv, outKeySolutionsCsv, outNarrChecksCsv, outNarrMd, outNarrSummaryCsv, outNarrTxt, outReadmeMd, outReadmeTxt, packageDir, payloadDir, payloadFiles, tablesDir, txtDir, zipDir, zipPath, zipSizeBytes, zip_created, zip_verified",0,0,0,0,1,0,0,0,OK,,Optimization/front data candidate.
FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s.mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\final_results_package_with_fig4_v96s\FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s_20260628_004748\package\payload\mat,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\05_runs\final_results_package_with_fig4_v96s\FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s_20260628_004748\package\payload\mat\FINAL_RESULTS_PACKAGE_WITH_FIG4_v96s.mat,19334,28-jun.-2026 01:47:48,39,"T, Tchecks, TfinalSummary, Tkey, TnarrSummary, Trecommended, Tsummary, copiedFig, copiedPdf, copiedPng, decision, diagnosis, fig4Diagnosis, fig4Dir, fig4Mat, figuresDir, matDir, mdDir, narrDir, narrMat, next_step, outAllSolutionsCsv, outChecksCsv, outDictumMd, outDictumTxt, outDir, outFinalSummaryCsv, outKeySolutionsCsv, outNarrChecksCsv, outNarrMd, outNarrSummaryCsv, outNarrTxt, outReadmeMd, outReadmeTxt, packageDir, payloadDir, tablesDir, txtDir, zipDir",0,0,0,0,1,0,0,0,OK,,Optimization/front data candidate.
